,asin,brand,color,medium_image_url,product_type_name,title,formatted_price,digital
2955,B00G0U9CO4,north end ,red,https://images-na.ssl-images-amazon.com/images/I/31eMbgh7tJL._SL160_.jpg,SHIRT,ash city  core 365 agility performance long sleeve piqué crew necks 78199 classic red xs ,9.84,False
2956,B06XJYLL4M,downright bandanas ,"blue,navy",https://images-na.ssl-images-amazon.com/images/I/515iGBLkLAL._SL160_.jpg,SHIRT,navy blue bandana crop top shirt  womens clothing ,19.95,False
2957,B071FTFCCL,painted threads ,pink,https://images-na.ssl-images-amazon.com/images/I/41hBYe6e0XL._SL160_.jpg,SHIRT,painted threads medium junior crochet hilow tank top pink ,9.99,False
2958,B009ZIRHAE,nike golf ,pink,https://images-na.ssl-images-amazon.com/images/I/31Ptw8%2Bzr3L._SL160_.jpg,SHIRT,nike golf womens victory polo perfect pinkperfect pink xl ,50.0,False
2959,B013VELGT0,gn netcom ,red,https://images-na.ssl-images-amazon.com/images/I/41dBJhymijL._SL160_.jpg,SHIRT,live free graphic tank top small mint ,11.99,False
2960,B01N4FTIFJ,amanda uprichard ,violet,https://images-na.ssl-images-amazon.com/images/I/51O0PEhrX8L._SL160_.jpg,SHIRT,amanda uprichard womens quilted silk shirt wine extra small ,103.0,False
2961,B01MT38X51,victorias secret ,red,https://images-na.ssl-images-amazon.com/images/I/41r8hj1OmIL._SL160_.jpg,SHIRT,victorias secret pink campus long sleeve vneck tee ,39.5,False
2962,B01MRMXDSC,worthington ,"orange,pink",https://images-na.ssl-images-amazon.com/images/I/51hpe6qGFCL._SL160_.jpg,ACCESSORY,worthington capsleeve metal detail keyhole tee petite size pm ,21.99,False
2963,B074J47Q8H,nanon ,blue,https://images-na.ssl-images-amazon.com/images/I/41iRlGs24uL._SL160_.jpg,SHIRT,blue lao laos laotian sleeveless blouse classic neckline size 40 l sl40g ,47.0,False
2964,B01F2DULYE,happyyip ,pink,https://images-na.ssl-images-amazon.com/images/I/51KN9LDVeAL._SL160_.jpg,SHIRT,happyyip womens long sleeve fashion plaid shirts us 46tag xl coffee pink ,14.99,False
2965,B06XZ5KS6F,winter kate ,light brown,https://images-na.ssl-images-amazon.com/images/I/41txs%2BWPWAL._SL160_.jpg,SHIRT,winter kate womens jasmine silk cardigan white ,98.99,False
2966,B004CLLN5O,dakine ,green,https://images-na.ssl-images-amazon.com/images/I/514M-nrc3xL._SL160_.jpg,SHIRT,dakine womens adele tank shirt prairie sunset l ,30.95,False
2967,B01NADMWSC,say ,Beige,https://images-na.ssl-images-amazon.com/images/I/51Oq7QkIn2L._SL160_.jpg,SHIRT,say juniors paisley asymmetricalhem kimono top multi ,19.99,False
2968,B00HMCAL4Y,valentina ,black,https://images-na.ssl-images-amazon.com/images/I/41Sx9yLzWgL._SL160_.jpg,SHIRT,valentina seamless lace strap camisole smallmedium black ,29.88,False
2969,B00N24YGNS,sassy assy ,green,https://images-na.ssl-images-amazon.com/images/I/41NKkNy7H4L._SL160_.jpg,SHIRT,sassyassy womens dancers money print tube top ,18.99,False
2970,B01KW9QXOK,greendog ,blue,https://images-na.ssl-images-amazon.com/images/I/41-gQikYe8L._SL160_.jpg,SHIRT,style  co womens layeredlook tunic top pl grey ,21.73,False
2971,B072PS5N9Y,dantelle ,black,https://images-na.ssl-images-amazon.com/images/I/417-bLzuvwL._SL160_.jpg,SHIRT,dantelle womens small illusion high low tank cami top black ,14.97,False
2972,B00O34IOUW,namnoishop crop tops ,white,https://images-na.ssl-images-amazon.com/images/I/41%2BAz-NsSYL._SL160_.jpg,SPORTING_GOODS,2014 new lovehate printed white short sexy tee crop tops shirts size xl ,18.7,False
2973,B06XGD4QXJ,moral fiber ,"blue,white",https://images-na.ssl-images-amazon.com/images/I/51ckFggJo1L._SL160_.jpg,SHIRT,moral fiber womens long sleeve top bluewhite stripe medium ,18.99,False
2974,B00ZSP066A,vitamina usa ,pink,https://images-na.ssl-images-amazon.com/images/I/41wfZ851C5L._SL160_.jpg,SHIRT,vitamina usa laced cropped top 8018 pink ,19.5,False
2975,B00G0U9E2Y,north end ,red,https://images-na.ssl-images-amazon.com/images/I/31M3TwF-DmL._SL160_.jpg,SHIRT,ne c365 agiity ld ls piq tee classic red 850 xl ,10.02,False
2976,B01N3R827Q,xersion ,purple,https://images-na.ssl-images-amazon.com/images/I/51jbfwYIueL._SL160_.jpg,ACCESSORY,xersion graphic tank top size l new fast london purple ,8.99,False
2977,B01MXPXC7B,ouwoow ,white,https://images-na.ssl-images-amazon.com/images/I/41lJhPfe7yL._SL160_.jpg,BOOKS_1973_AND_LATER,ouwoow womens round neck christmas reindeer printed shirt tops long sleeve blouse ,12.99,False
2978,B01DI4JSQG,trendyloosefit ,"black,white",https://images-na.ssl-images-amazon.com/images/I/51d2UYnkRNL._SL160_.jpg,SHIRT,trendyloosefit plus size loose fit dress shirt spandex twill bust 50 ,19.0,False
2979,B074Q4W66V,love seamless ,white,https://images-na.ssl-images-amazon.com/images/I/515Ifp2ZR-L._SL160_.jpg,SHIRT,womens ladies 34 open sleeves studs animal print tunic blouse fashion apparel 1xl white ,41.0,False
2980,B01NALN4Q4,lafayette 148 ,multicol,https://images-na.ssl-images-amazon.com/images/I/518Ew-MMARL._SL160_.jpg,SHIRT,lafayette 148 new york sleeveless boat neck button women regular us 10 ,37.99,False
2981,B00IAA5LLA,love lucy ,brown,https://images-na.ssl-images-amazon.com/images/I/412EPYagbcL._SL160_.jpg,SHIRT,juniors love lucychocolate factory juniors slim tshirt size xl ,14.97,False
2982,B01HJB2QRW,tortor 1bacha ,green,https://images-na.ssl-images-amazon.com/images/I/51ywS2pCn%2BL._SL160_.jpg,OUTERWEAR,tortor 1bacha womens colorful print summer chiffon cape top cover ,17.99,False
2983,B075B1NXKV,jay godfrey ,light brown,https://images-na.ssl-images-amazon.com/images/I/51XBXopdpDL._SL160_.jpg,SHIRT,jay godfrey womens blouse 6 black ,142.99,False
2984,B072JRRYM8,nell ,white,https://images-na.ssl-images-amazon.com/images/I/41ReddrJAoL._SL160_.jpg,SHIRT,nell womens draped top white ,34.99,False
2985,B00X6PG41A,mkp crop top ,"black,white,pink",https://images-na.ssl-images-amazon.com/images/I/51eMiV-L3IL._SL160_.jpg,SHIRT,women fashion emoticons pink girls print white sleeveless crop top ,3.0,False
2986,B009WU2SQS,honour ,black,https://images-na.ssl-images-amazon.com/images/I/41A1aR6szoL._SL160_.jpg,SHIRT,honour womens leather black size uk 8 xs ,47.47,False
2987,B06XG2Q9PV,ya los angeles ,"black,navy",https://images-na.ssl-images-amazon.com/images/I/51ghNanC8xL._SL160_.jpg,SHIRT,ya los angeles womens ya los angeles terry baseball tee top navyblack small ,23.0,False
2988,B00RFGSB44,jtc ,navy,https://images-na.ssl-images-amazon.com/images/I/41DYrSXzZoL._SL160_.jpg,SHIRT,jtc ladystshirt casual top one sizelength 228bust 3651shoulder 145 blue ,8.5,False
2989,B00W5V0PT8,iguana ,aqua green,https://images-na.ssl-images-amazon.com/images/I/4122YyLUh0L._SL160_.jpg,SHIRT,iguana womens hand painted geometric jacket xl oversized blackgreywhite ,109.99,False
2990,B072MJ1PM7,apt 9 ,white,https://images-na.ssl-images-amazon.com/images/I/41FdCJEy4yL._SL160_.jpg,SHIRT,apt 9 womens sleeveless structured shirt xlarge white ,19.99,False
2991,B072369PPJ,xhilaration ,blue,https://images-na.ssl-images-amazon.com/images/I/4179YJjEx4L._SL160_.jpg,SHIRT,xhilaration womens sleep shirt bluelogo xsmall ,29.99,False
2992,B01MU1LLKF,bella luxx ,red,https://images-na.ssl-images-amazon.com/images/I/41Ww28ITVyL._SL160_.jpg,SHIRT,bella luxx womens knit tee leather neckline red large ,43.0,False
2993,B01J67ALOM,pleats collection ,green,https://images-na.ssl-images-amazon.com/images/I/41xoFZ76oAL._SL160_.jpg,SHIRT,pleats collection womens textured wave pattern top sz 1x island green 230566e ,52.99,False
2994,B018ROZJT2,krezy case ,black,https://images-na.ssl-images-amazon.com/images/I/31PhrNk2xQL._SL160_.jpg,SHIRT,krezy case girls anchor tank top xtra large black ,14.99,False
2995,B00LSP18VQ,trendyclothings ,white,https://images-na.ssl-images-amazon.com/images/I/51fiyxOEOcL._SL160_.jpg,SHIRT,womens ladies cami strappy plain basic swing vest shirt top uk 8 white ,0.53,False
2996,B01N5HH527,calvin rucker ,"red,navy",https://images-na.ssl-images-amazon.com/images/I/51-vmv86zVL._SL160_.jpg,SHIRT,calvin rucker womens beautiful people blouse navyred medium ,85.0,False
2997,B0746SKZ99,jenvie ,white,https://images-na.ssl-images-amazon.com/images/I/41w%2B7423xhL._SL160_.jpg,SHIRT,jenvie womens ruched button shirt white 6 ,94.0,False
2998,B01AFUTSNY,qiyuxow ,pink,https://images-na.ssl-images-amazon.com/images/I/41SldsoRCiL._SL160_.jpg,SHIRT,top sleeveless vneck vest crop ladies women casual tshirt pink love ,6.55,False
2999,B06XZ1S9ZM,mogul interior ,blue,https://images-na.ssl-images-amazon.com/images/I/51ZvLfyz1XL._SL160_.jpg,DRESS,mogul ethnic kurta tunic blue printed cotton dress kaftan ,21.5,False
3000,B016XNJMOC,nike ,black,https://images-na.ssl-images-amazon.com/images/I/31RCxCut6rL._SL160_.jpg,SPORTING_GOODS,nike get fit lux womens tank top size xs ,23.91,False
3001,B010V3AB5O,doxi supermall ,white,https://images-na.ssl-images-amazon.com/images/I/51prls2Cl5L._SL160_.jpg,SHIRT,women casual fast food print tshirt crop top girl sexy shirt hipster tank top ,17.99,False
3002,B01JCZWJRA,gg ,"yellow,green",https://images-na.ssl-images-amazon.com/images/I/31gQaDZ1CWL._SL160_.jpg,SHIRT,g21 juniors zip crbra tank greenyellow medium 887430529727 ,12.99,False
3003,B01E3COUZ6,macbeth ,blue,https://images-na.ssl-images-amazon.com/images/I/41DxWvbarhL._SL160_.jpg,SHIRT,macbeth womens collection solid tube top ,24.99,False
3004,B06XQVM7MQ,xersion ,orange,https://images-na.ssl-images-amazon.com/images/I/41SUZ84-IhL._SL160_.jpg,ACCESSORY,xersion studio graphic tank top size new grape ,12.99,False
3005,B06XZ7V2TG,fresh produce ,aqua green,https://images-na.ssl-images-amazon.com/images/I/51O-HDlKVwL._SL160_.jpg,SHIRT,fresh produce womens henley ,34.99,False
3006,B074ZLGXPL,lauren ralph lauren ,blue,https://images-na.ssl-images-amazon.com/images/I/51eRfyUGOvL._SL160_.jpg,SHIRT,lauren ralph lauren womens medium button shirt blue ,35.84,False
3007,B01N193EN8,lifestyle batik ,green,https://images-na.ssl-images-amazon.com/images/I/51u%2B5j999cL._SL160_.jpg,SHIRT,lifestyle batik grade1 rayon leaves batik plus size tunic poncho caftan top 14 3x  4x 400014 ,36.99,False
3008,B010MQH47I,maison martin margiela ,gray,https://images-na.ssl-images-amazon.com/images/I/416YPLvXFsL._SL160_.jpg,BLAZER,maison martin margiela gray short sleeves womens loose blouse top us 40 ,109.99,False
3009,B06XWWH6KJ,h bordeaux ,green,https://images-na.ssl-images-amazon.com/images/I/41AtZTfWKhL._SL160_.jpg,SHIRT,h bordeaux womens large ribbed vneck cami top green l ,27.87,False
3010,B00XO271JO,yummie heather thompson ,yellow orange,https://images-na.ssl-images-amazon.com/images/I/41OvWYpSFzL._SL160_.jpg,SHIRT,yummie tummie womens sylvie seamless lxl size hush ,34.0,False
3011,B0156SRKA8,trendyloosefit ,blue,https://images-na.ssl-images-amazon.com/images/I/51YF5qx0EsL._SL160_.jpg,SHIRT,trendyloosefit womens plus size loose fit tops dress shirt spandex bust 50 ,19.0,False
3012,B06VT4KFRZ,platinum plushbus stop ,black,https://images-na.ssl-images-amazon.com/images/I/410kuZQhWRL._SL160_.jpg,SHIRT,juniors edgy short sleeve top front  back graphic print xl ,14.99,False
3013,B00JV3ODDW,ash city ,black,https://images-na.ssl-images-amazon.com/images/I/41kRHaEepUL._SL160_.jpg,SHIRT,ex ld eper intrk plo wcon tpe black 703 xs ,16.6,False
3014,B00J4PV9I4,habozoo ,black,https://images-na.ssl-images-amazon.com/images/I/41NHahKf-9L._SL160_.jpg,SHIRT,habozoo womens fashion thin waist back zipper print blouse shirt ,18.9,False
3015,B019KEI7UQ,namnoi cute tee top ,blue,https://images-na.ssl-images-amazon.com/images/I/31pC%2B-Es4OL._SL160_.jpg,SHIRT,cute pastel tops tees cartoon ice cream cone print size ,17.5,False
3016,B072QDLTX3,wallpapher ,blue,https://images-na.ssl-images-amazon.com/images/I/51LVFtI0TpL._SL160_.jpg,SHIRT,wallpapher womens medium crochetsleeves sheer blouse blue ,12.97,False
3017,B00WQWRLR0,black temptation ,yellow,https://images-na.ssl-images-amazon.com/images/I/31MudK2xvrL._SL160_.jpg,ACCESSORY,original fashion detachable shirt false collarelegant organza false collar ,23.41,False
3018,B01AZOLOM8,cocoon house ,golden,https://images-na.ssl-images-amazon.com/images/I/41dwzi2LYdL._SL160_.jpg,SHIRT,womens 100 views edo silk long kimono jacket oversized one size plus ,110.99,False
3019,B00H8A6ZLI,vivians fashions ,black,https://images-na.ssl-images-amazon.com/images/I/41vaIqe7CwL._SL160_.jpg,SHIRT,top  zebra print dolman sleeve top one size ,27.99,False
3020,B01DKGHFGC,yonas ,blue,https://images-na.ssl-images-amazon.com/images/I/51%2BbDDInnKL._SL160_.jpg,DRESS,womens short sleeve floral detail front knit top beauty blue small southe ,14.9,False
3021,B074G4K8PW,ermanno scervino ,light brown,https://images-na.ssl-images-amazon.com/images/I/41rVQrNH-5L._SL160_.jpg,SHIRT,beachwear green cotton tshirt blouse top ,107.5,False
3022,B01NBR167V,blaque label ,Berry,https://images-na.ssl-images-amazon.com/images/I/41EM0LHvqcL._SL160_.jpg,ACCESSORY,blaque label womens keyhole top denim large ,50.0,False
3023,B074JKN3NC,worthington ,magenta,https://images-na.ssl-images-amazon.com/images/I/611VDaFQ09L._SL160_.jpg,ACCESSORY,worthington longsleeve buttonfront blouse size ,18.99,False
3024,B01LZVXH4O,ouwoow ,pink,https://images-na.ssl-images-amazon.com/images/I/41uy2VMYe7L._SL160_.jpg,BOOKS_1973_AND_LATER,womens pink shoulder horn sleeve longe sleeve blouse tops ,0.99,False
3025,B071YMTZHS,go silk ,blue,https://images-na.ssl-images-amazon.com/images/I/41-TwTHVmbL._SL160_.jpg,SHIRT,go silk womens go peekaboo henley blue print medium ,73.0,False
3026,B01NAZQZIU,ella moon ,multicol,https://images-na.ssl-images-amazon.com/images/I/51rtSwGwdXL._SL160_.jpg,SHIRT,ella moon womens baylee 34 kimono sleeve printed top aqua print small ,59.5,False
3027,B072W5XKPF,nightcap ,black,https://images-na.ssl-images-amazon.com/images/I/41P6gVqWuYL._SL160_.jpg,SHIRT,nightcap womens classic lace chemise scarlet 1 ,298.0,False
3028,B007IPYZKQ,adidas ,yellow,https://images-na.ssl-images-amazon.com/images/I/41-X77BWboL._SL160_.jpg,SPORTING_GOODS,adidas ladies climalite basic piqué polo  collegiate royal  2xl ,26.02,False
3029,B06X9FR9NT,bazz fits ,white,https://images-na.ssl-images-amazon.com/images/I/31Q3%2BN2nxYL._SL160_.jpg,SHIRT,pure beauty women satin jersey tshirt 100 cotton ,24.5,False
3030,B00QZZLM24,bankhunyabangyai store ,blue,https://images-na.ssl-images-amazon.com/images/I/41UqrhhsH7L._SL160_.jpg,SHIRT,nice vintage floral print blouses bky5007 ,21.58,False
3031,B01C4ZCD6C,emerald ,grey,https://images-na.ssl-images-amazon.com/images/I/51yvV94vdPL._SL160_.jpg,SHIRT,curvy long sleeve top wlace bottom heather grey ,35.95,False
3032,B074BNJM8S,mkp crop top ,"green,blue,black,white,pink",https://images-na.ssl-images-amazon.com/images/I/41wDixxbNIL._SL160_.jpg,SHIRT,women pattern 8 cute baby alien print sleeveless crop top ,5.0,False
3033,B06XYZ5G4W,mogul interior ,yellow,https://images-na.ssl-images-amazon.com/images/I/41MGWjY8v4L._SL160_.jpg,DRESS,mogul womens boho indi blouse yellow tops floral embroidered cotton yoga tunic ,18.95,False
3034,B01N6JURFQ,jm collection ,pink,https://images-na.ssl-images-amazon.com/images/I/41iVv41SRYL._SL160_.jpg,SHIRT,jm collection woman plus size printed crochetneck spring living 3x ,14.13,False
3035,B00NSKFAEA,black temptation ,black,https://images-na.ssl-images-amazon.com/images/I/51ZsWAVOD9L._SL160_.jpg,ACCESSORY,sexy fashion black lace detachable shirt false collarround corner ,13.23,False
3036,B01N920CGN,esprit ,pink,https://images-na.ssl-images-amazon.com/images/I/41MfwwjTj-L._SL160_.jpg,SHIRT,esprit womens womens pink long sleeve top size pink ,100.35,False
3037,B01G3KZ2A8,ouwoow ,gray,https://images-na.ssl-images-amazon.com/images/I/513jzan4YWL._SL160_.jpg,BOOKS_1973_AND_LATER,womens shoulder spaghetti straps long sleeve blouse crop tops ,5.3,False
3038,B06WD4BZR5,msk ,navy,https://images-na.ssl-images-amazon.com/images/I/41Y5Ma8O-nL._SL160_.jpg,SHIRT,msk plus size rhinestone splitsleeve navy sz 3x ,39.99,False
3039,B072PRV8GH,bellatrix ,pink,https://images-na.ssl-images-amazon.com/images/I/41SjzwN-4ZL._SL160_.jpg,SHIRT,bellatrix womens petite pleated neck long sleeve blouse pink pxs ,16.97,False
3040,B06XYW2YW1,sacred threads ,"orange,blue,black,gray",https://images-na.ssl-images-amazon.com/images/I/41FfgykJzwL._SL160_.jpg,SHIRT,sacred threads gray black plaid cotton roll sleeves top career os l ,29.99,False
3041,B06WWJFFW2,mogul interior ,white,https://images-na.ssl-images-amazon.com/images/I/41R6WW693dL._SL160_.jpg,DRESS,womens peasant tunic cotton white paisley embroidered beach coverup chest46 ,17.69,False
3042,B01M9AD4HJ,h bordeaux ,black,https://images-na.ssl-images-amazon.com/images/I/41SLlwouocL._SL160_.jpg,SHIRT,h bordeaux womens plus dolman sleeve ribbed knit top black 1x ,23.97,False
3043,B0757WQSSP,dressori ,black,https://images-na.ssl-images-amazon.com/images/I/41DWTGbCa8L._SL160_.jpg,SHIRT,dressori womens silk trapeze textured hi lo top plus sz 2x black 270078e ,52.99,False
3044,B075BSMDY9,avenue hill ,golden,https://images-na.ssl-images-amazon.com/images/I/41FQQYS-67L._SL160_.jpg,SHIRT,womens cut shoulder long sleeve loose fit sweater tee shirts casual long line ,30.0,False
3045,B018JO7IJY,kiind ,black,https://images-na.ssl-images-amazon.com/images/I/31NwPuYtfyL._SL160_.jpg,SHIRT,kiind womens selena crossback jewel tank top xsmall chartreuse ,7.77,False
3046,B073DTWM6Z,sacred threads ,"blue,pink",https://images-na.ssl-images-amazon.com/images/I/514yOYoNWAL._SL160_.jpg,SHIRT,sacred threads funky hippy patched crop button front top xl ,29.99,False
3047,B01DTR95YW,arizona ,blue,https://images-na.ssl-images-amazon.com/images/I/51hRJoX45jL._SL160_.jpg,ACCESSORY,arizona 34sleeve sweater clematis blue size junior large ,14.99,False
3048,B01EUKOEL6,ralph lauren black label ,red orange,https://images-na.ssl-images-amazon.com/images/I/51%2BZCLoiE2L._SL160_.jpg,SHIRT,ralph lauren black label womens shirt blouse top plaid 10 ,149.99,False
3049,B01MCWSKXM,nancy lopez ,sky blue,https://images-na.ssl-images-amazon.com/images/I/31TTvTk%2BiUL._SL160_.jpg,SHIRT,nancy lopez luster short sleeve  lemon drop  ,19.99,False
3050,B06ZZDQZ7Z,op ,black,https://images-na.ssl-images-amazon.com/images/I/31%2Bu5--Fc6L._SL160_.jpg,SHIRT,juniors sheer lace racerback tank black soot medium op ,6.24,False
3051,B0753L4VJ5,msk ,white,https://images-na.ssl-images-amazon.com/images/I/41axSrxmOdL._SL160_.jpg,SHIRT,msk womens asymmetricalhem scoopneck blouse white ivory xl ,27.01,False
3052,B00I4ZTZOU,exotic india ,violet,https://images-na.ssl-images-amazon.com/images/I/41vZiA5UObL._SL160_.jpg,ETHNIC_WEAR,exotic india cordovan summer dress sanganeri print  multi color ,35.1,False
3053,B015A94AYM,fashion india ,pink,https://images-na.ssl-images-amazon.com/images/I/51K9-Hw44kL._SL160_.jpg,SHIRT,foi indian vintage look rayon top hippie blouse blusa dress women chemisier ,27.69,False
3054,B01577SDXG,boast ,magenta,https://images-na.ssl-images-amazon.com/images/I/618EFRAguyL._SL160_.jpg,SHIRT,boast womens buttondown long sleeve plaid shirt medium ,19.99,False
3055,B017R04IT4,mkp crop top ,"red,yellow,green,blue,black,white",https://images-na.ssl-images-amazon.com/images/I/41t5pI8QwML._SL160_.jpg,SHIRT,women cute cans printed white sleeveless crop top ,3.0,False
